file,offset_hex,japanese,vi_accented,field_bytes,vi_bytes,free_bytes,source,category
SLPS_020.75,0x767a4,丸薬,T.,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x767ac,ダーツ,Phi,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x767b4,如意棒,Gậy,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x767c4,クナイ,Kun,6,6,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x767cc,野太刀,Đao,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x767d4,メイス,Búa,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x767e0,支援系,Trợ,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x767e8,回復系,Hồi,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x767f0,無属性,Vô,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x767fc,投射,Xa,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x76804,魔法,Ma,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x7681c,ダンテ,Dte,6,6,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x76824,孫悟空,Ngộ,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x7682c,ハヤテ,Hyt,6,6,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x76834,ジガー,Jig,6,6,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x7683c,騎士団,Kỵ,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x76844,修道会,Đạo,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x7684c,病院,BV,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x76854,武器屋,VK,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x7685c,バンク,NH,6,4,2,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x76868,%sの,%s:,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x76870,%sね,%s!,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x768d0,軍資金,Quỹ,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x768d8,資金額,Vốn,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x7690c,%sは,%s:,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
